Date,Close,High,Low,Open,Volume
2020-04-17,267.3135986328125,267.9290737488114,263.3594570351276,266.1385437641655,146684800
2020-04-20,262.6041259765625,267.4535335494662,262.38031679810956,263.55534344495436,100109300
2020-04-21,254.63059997558594,259.29348072578364,253.67935408816768,258.0718082460291,126385700
2020-04-22,260.2820129394531,262.0539019582094,258.23966886447624,259.5825808167889,92951600
2020-04-23,260.2633361816406,264.79567101343525,259.95559857835406,261.5782719519772,104709700
2020-04-24,263.89105224609375,264.57184302427623,259.7224360656363,261.80209095189224,85063200
2020-04-27,267.69598388671875,268.833727976625,265.42983057599315,265.8961186708733,77896600
2020-04-28,266.4649658203125,271.7526561022718,266.1571997853,271.3982726486029,105270000
2020-04-29,273.44061279296875,274.99802730256994,270.8294112642531,271.87389187573933,118745600
2020-04-30,270.8946533203125,273.5431654185169,269.1320712368834,272.0417034444894,122901700
2020-05-01,263.7231750488281,271.06254361634865,262.5387853142733,266.07325632359897,125180000
2020-05-04,264.45068359375,264.75842126825177,260.31004230425947,261.8114765737513,80873200
2020-05-05,266.89398193359375,269.7476627964931,264.5811827381862,267.31365260282996,79569900
2020-05-06,265.08477783203125,269.01091556129825,264.64646589123663,268.6192495052489,73632600
2020-05-07,268.2835388183594,270.24195470870694,267.77063324563557,268.34882598869723,75250400
2020-05-08,272.7226257324219,273.19824877054674,270.3165628501126,271.463641987955,76452400
2020-05-11,272.7785339355469,274.17739821213945,270.3351888860266,270.76416596205763,79514200
2020-05-12,267.3416748046875,274.40125614534315,267.20176558419564,273.9816138637825,95870800
2020-05-13,262.61346435546875,267.8265619130313,260.15144951971445,266.77274625045317,144721100
2020-05-14,265.7562561035156,265.8868019798245,254.58398234077737,260.14215730292403,121977900
2020-05-15,266.9779052734375,267.0245226980321,262.37097670882946,263.33152902720104,111146300
2020-05-18,275.1100158691406,276.7420244378559,272.96510170567467,273.291480651441,119703800
2020-05-19,272.2842102050781,276.23832325579303,272.26556893105106,274.5037455925886,95189300
2020-05-20,276.9097595214844,277.78638315809906,275.64146993827234,275.87461391694734,85861700
2020-05-21,274.9980163574219,277.5999113749518,273.88824863689683,276.77923993860105,78293900
2020-05-22,275.5202941894531,275.6974859309924,273.44997404196266,274.7089575097548,63958200
2020-05-26,278.91485595703125,281.8151825155114,275.53893492584734,281.5727036149408,88951400
2020-05-27,283.06488037109375,283.1021913915124,276.85391885998195,281.7499443860414,104817400
2020-05-28,282.5426025390625,286.1516677528395,281.8618116913607,284.1093236697002,90405200
2020-05-29,283.8016052246094,284.3984392127956,279.278604815831,282.0669986371333,119090800
2020-06-01,284.9485778808594,285.56408143977836,282.6264728094524,283.14871307884545,55758300
2020-06-02,287.30810546875,287.35475136159704,284.52904619801865,285.88126481110095,74267200
2020-06-03,291.131591796875,292.10147888211145,289.04263049940863,289.3223919374753,92567600
2020-06-04,290.3669128417969,291.8963514751666,288.24064023782057,290.13376879109785,75794400
2020-06-05,297.8088073730469,299.6086721679502,295.77579858522984,295.8410857336361,150524700
2020-06-08,301.40863037109375,301.60446339855105,298.0793266044891,298.6295431311322,73641200
2020-06-09,299.1611022949219,301.48320773267557,297.82749681022113,298.7041206421371,77479200
2020-06-10,297.4918212890625,300.65326841119503,296.7644129584786,299.7486683177794,95000800
2020-06-11,280.3417053222656,291.1036421592387,279.78218239518543,290.4601623331307,209243600
2020-06-12,283.69903564453125,288.24067779024523,278.46729612603076,287.45731709303516,194678900
2020-06-15,286.3475341796875,287.4946132448281,276.7326750503248,277.9263715452806,135782700
2020-06-16,291.859130859375,294.35845748659057,286.92582170970576,294.20924183272876,137627500
2020-06-17,290.6466979980469,293.1926412353925,289.90061997210125,292.8942100250143,83398900
2020-06-18,290.7586364746094,291.2435659030171,288.6416985279427,289.1079866760167,80828700
2020-06-19,289.096923828125,294.47345778614556,287.1205141986351,294.276762993468,135549600
2020-06-22,290.9515686035156,291.3543341867788,287.3266211837307,288.4880953625206,74649400
2020-06-23,292.291015625,294.5858933186403,291.878874091569,293.6398372643726,68471200
2020-06-24,284.8350524902344,290.8485514007504,282.97106821028643,290.22096314675923,132813500
2020-06-25,287.888671875,288.1603171431697,282.2030160684655,284.25434804093703,89468000
2020-06-26,281.0508728027344,286.9894502192139,280.4607883088312,286.7740034900297,127961000
2020-06-29,285.18157958984375,285.3220758702378,280.00174042781555,282.3247170760809,79773300
2020-06-30,288.83465576171875,290.5581722639838,284.5821487796647,284.74136838555614,113394800
2020-07-01,290.8578186035156,292.14109401784424,289.4996499633937,289.9679898914083,72396500
2020-07-02,292.45965576171875,295.7099370504832,291.7852449051529,294.34236343967393,69344200
2020-07-06,296.9743957519531,297.5645087517877,295.57875163725043,296.3374601841216,61713800
2020-07-07,293.9114990234375,297.4146736693503,293.5274567281846,295.4101929942463,82910000
2020-07-08,296.15948486328125,296.2718818931869,292.8998566551925,294.68889035653456,54638600
2020-07-09,294.4734191894531,297.0211895540426,291.0076922706774,296.77764364298895,83354200
2020-07-10,297.480224609375,297.75186983774114,292.95607237868205,294.4079150755898,57550400
2020-07-13,294.9043273925781,302.2759944095166,294.2392925972862,299.8593725900978,102997500
2020-07-14,298.7259826660156,299.5127903949357,292.2441448250976,293.4618173277874,93657000
2020-07-15,301.470458984375,302.5851104536929,299.0538086145982,301.9949974893241,87196500
2020-07-16,300.47760009765625,300.93656417314014,298.8852325846452,299.5409200512278,54622500
2020-07-17,301.3486633300781,302.1448469746913,299.4940268081184,301.498535546669,62774900
2020-07-20,303.78411865234375,304.542827300873,300.3183906000122,301.07709924854146,56308800
2020-07-21,304.4303894042969,306.2287990760789,303.42813489954403,305.7792109507365,57292200
2020-07-22,306.1631774902344,306.4816738102729,303.9526266536502,304.06502366768643,57792900
2020-07-23,302.5101623535156,306.5098042157516,301.12389425924033,305.7979182742342,75738000
2020-07-24,300.5619201660156,301.6016213737728,299.0351270034531,300.6274946345792,73766600
2020-07-27,302.7537536621094,302.9317251741552,300.45887590270297,301.26443568120663,48293000
2020-07-28,300.8335266113281,303.14712734269153,300.5337821524394,302.01372396724446,57495000
2020-07-29,304.53338623046875,305.1047758745193,301.6858711275575,301.72334633008643,48454200
2020-07-30,303.4468688964844,303.86838636404417,299.4004326998644,301.51731023005146,61861700
2020-07-31,305.8446960449219,305.9477456933035,300.9833253093684,305.2639591083002,84986800
2020-08-03,307.9710693359375,308.74850126985285,306.978190680475,307.53082852944306,53077900
2020-08-04,309.1606140136719,309.1606140136719,307.0999064762715,307.0999064762715,41917900
2020-08-05,311.0807189941406,311.34301678358855,310.20961362844355,310.4812587780865,42697700
2020-08-06,313.16021728515625,313.28199026091323,310.16285838399455,310.4907021067543,43679400
2020-08-07,313.385009765625,313.6753782559275,311.25872803864536,312.1766846569839,57308300
2020-08-10,314.32171630859375,314.5090351585721,311.8769666299125,313.8440003585193,44282100
2020-08-11,311.72711181640625,316.1669947285276,310.9871551520584,315.52068320179865,69601100
2020-08-12,316.0733642578125,316.860172183845,314.17190462359787,314.20000388577006,53774400
2020-08-13,315.50189208984375,316.8319901841447,314.56521214842724,315.295821359324,41816100
2020-08-14,315.51129150390625,316.05458191805104,314.3685407469734,315.10852595958863,47260400
2020-08-17,316.5135803222656,316.9163459102888,315.5207016895902,316.5416795822391,35481000
2020-08-18,317.197265625,317.6281303351646,315.29577816264003,316.916244529954,38733900
2020-08-19,315.87664794921875,318.10592262882545,315.3052582102795,317.5813840471287,68054200
2020-08-20,316.860107421875,317.34717072838095,313.9938689252878,314.1249892602219,42207800
2020-08-21,317.98419189453125,318.20898598629117,316.17637745592856,316.5229731276718,55106600
2020-08-24,321.20635986328125,321.2812816955143,317.9560786980553,320.456998614907,48588700
2020-08-25,322.3303527832031,322.4146505623299,320.5974888739316,321.7777149521224,38463400
2020-08-26,325.5618896484375,325.8335062797612,322.3771832169068,322.92982101246366,50790200
2020-08-27,326.2738037109375,327.7443984954052,324.5877907735376,326.44242787284657,58034100
2020-08-28,328.38128662109375,328.51243555189626,326.1051609096553,327.3134862047626,48588900
2020-08-31,327.19171142578125,329.0556956090468,326.95754140938277,328.16586669785687,66099200
2020-09-01,330.27337646484375,330.3763975448024,327.12611677435257,328.03469752532,54908700
2020-09-02,335.050537109375,336.0340399385246,331.05089414435105,332.21239709316336,69540000
2020-09-03,323.5199279785156,333.814032319455,320.89720675396404,333.3363163588147,148011100
2020-09-04,320.87847900390625,325.8053964357291,313.66603146770007,324.2130575643056,139156300
2020-09-08,312.11114501953125,320.94405943361454,311.802053186897,315.38952512691657,114465300
2020-09-09,318.27447509765625,320.7753944533746,315.295811254658,316.17629265818795,91462300
2020-09-10,312.74810791015625,320.84100847846224,311.7739526782989,320.17597366320473,90569500
2020-09-11,312.90728759765625,315.63302955857506,310.04104936765964,314.5558533820421,84680200
2020-09-14,317.0287170410156,318.8271552879685,313.057202834886,316.1201362625145,65605700
2020-09-15,318.6304626464844,320.36329785700826,317.038095140093,319.5202915357684,52920900
2020-09-16,317.365966796875,321.337481379407,317.08494560826387,319.8856386198141,82096000
2020-09-17,314.57464599609375,316.316885872113,311.90510195465646,312.43901647998564,91523300
2020-09-18,310.9530334472656,315.504709149434,308.43268907244754,315.3918621922978,105877900
2020-09-21,307.4922790527344,307.64275123836336,302.56443694683287,306.29794374757495,99450800
2020-09-22,310.6238708496094,311.1881343231044,306.4483613252319,308.99694608558497,63612100
2020-09-23,303.42022705078125,311.47030232000276,302.9123870189486,311.1881562135915,93112200
2020-09-24,304.2289733886719,307.33237956626084,300.74937241411027,302.0847950642425,76681300
2020-09-25,309.1474609375,309.9468032107017,302.479817909294,303.36379541025934,71069400
2020-09-28,314.2821350097656,315.00625538854115,312.36365080541356,313.3699172522697,64584600
2020-09-29,312.570556640625,314.82758176075873,311.8652344968562,314.0752496205913,51304000
2020-09-30,314.9405212402344,318.13797653341925,313.0502483279517,313.2477305323337,104081100
2020-10-01,316.9623718261719,318.5610847821689,315.0533010583778,317.5736452711011,88698700
2020-10-02,313.9529724121094,316.93414647495655,311.46084004390406,311.94046825991654,89431100
2020-10-05,319.5203552246094,319.70842391608534,315.99374438857006,316.0407543865309,45713100
2020-10-06,314.9780578613281,321.786787223268,314.46083309595923,319.6614072862933,90128900
2020-10-07,320.46075439453125,321.27892343897173,317.94979508952423,317.97800682555214,56999600
2020-10-08,323.30084228515625,323.36667923601556,321.495205073598,322.4262497653275,45242500
2020-10-09,326.18798828125,326.6582030463377,324.3447544380032,324.9748261514269,59528600
2020-10-12,331.43560791015625,332.93088757924073,328.2663646461562,328.7647912025177,80388500
2020-10-13,329.2726135253906,331.4732152992231,328.29455872603177,331.29453138300465,73255500
2020-10-14,327.2036437988281,330.9653619684224,326.4607251240683,329.8556619963038,57727900
2020-10-15,326.79931640625,327.2883295118809,322.68964326381683,323.2350798547268,60357700
2020-10-16,326.601806640625,329.85568504882997,326.42312271911106,328.1723080143938,89501900
2020-10-19,321.6363220214844,328.5202445680317,320.72410420307284,327.88075935708804,68425600
2020-10-20,322.9247741699219,326.2162783155417,322.2288653344466,322.9999959225522,60051900
2020-10-21,322.3133850097656,325.07824979677264,322.0030272297962,322.87761970129503,63575000
2020-10-22,324.0814514160156,324.6739266938656,320.35735799763285,322.5297482166591,55399300
2020-10-23,325.1817321777344,325.3792143494791,322.6895995831327,325.32279087183775,49143900
2020-10-26,319.17242431640625,322.54856322738306,315.62698626114786,321.74919230592604,91473000
2020-10-27,318.07208251953125,319.8588929188217,317.85577339186375,319.5203520577409,65994100
2020-10-28,307.20068359375,318.10025733382724,306.70225713970433,312.31662203131975,127094300
2020-10-29,310.322998046875,313.5392515004599,305.7242831075657,307.4358720236054,90597700
2020-10-30,307.08782958984375,310.05017651083233,303.38253539419026,308.7241675900868,120287300
2020-11-02,310.5298767089844,312.5611794632843,307.7461843278693,310.5298767089844,86068300
2020-11-03,316.0125427246094,318.1002974880372,310.6144862541493,313.81194100634207,93294200
2020-11-04,323.0751953125,327.213079844498,319.3604868839866,320.554822153333,126959700
2020-11-05,329.3759765625,331.2098253316537,328.07817942736074,328.4355471833703,82039700
2020-11-06,329.3008117675781,330.57039738880707,326.9403244340149,329.0845026411183,74973000
2020-11-09,333.4386901855469,342.6737150116593,332.96847542290936,342.28813546234073,172304200
2020-11-10,332.9496765136719,334.02175124658214,329.62996144392315,332.43242305600245,85552000
2020-11-11,335.4229736328125,336.2599408922408,333.90886734382786,335.1690393218218,58649000
2020-11-12,332.16912841796875,335.4700454723905,330.3353079318939,334.39794196083574,67546200
2020-11-13,336.767822265625,337.5201544138665,333.57975236575226,334.10639060944766,62892200
2020-11-16,340.97149658203125,341.1689787213727,338.16900662060823,339.476217270619,74541100
2020-11-17,339.1378173828125,340.3603934417282,336.9936384129388,338.5265437031758,66111000
2020-11-18,335.05621337890625,339.9652564035906,335.01858816387806,339.41040645535224,70591300
2020-11-19,336.4668884277344,336.8430545135954,333.05312451677065,334.4167588651038,59940900
2020-11-20,334.162841796875,336.4104823480211,334.08762005566564,336.2035866851526,70417300
2020-11-23,336.1658935546875,337.4448924939455,333.7301847927468,335.99662314643564,63230600
2020-11-24,341.5827941894531,342.13764413433756,337.88691325000633,338.7520922930149,62415900
2020-11-25,341.0561828613281,341.52639763469347,339.9464828840976,341.4981858962768,45330900
2020-11-27,342.00604248046875,342.4856420568202,340.9809489691216,342.1658994393747,28514100
2020-11-30,340.4919128417969,341.48876584617994,337.7740864278487,341.21603324697884,83872700
2020-12-01,344.2160339355469,345.77715052491556,343.19096910932245,343.79285783277567,74231400
2020-12-02,344.940185546875,345.100042509178,342.5044762948649,343.08753806257556,45927000
2020-12-03,344.84619140625,346.2568360479512,343.72707769452927,344.83677792475424,62882000
2020-12-04,347.81787109375,347.81787109375,345.3445368117168,345.4385855056391,50749900
2020-12-07,347.10321044921875,347.601637065094,345.8148262930678,347.03737347928626,48944300
2020-12-08,348.11883544921875,348.69248372575174,345.7677614641485,345.81477146399646,42458900
2020-12-09,344.99658203125,348.946368874231,344.15020118629917,348.7865119244369,74098300
2020-12-10,344.8837890625,345.9464504999356,342.7207835650194,343.60478976578895,57735400
2020-12-11,344.4793395996094,344.89313090588564,341.62045437396046,343.16274394310886,57698600
2020-12-14,342.9370422363281,347.77083518668377,342.758358326332,346.67996216725686,69216200
2020-12-15,347.5733642578125,347.5733642578125,344.12200377865736,345.513821186207,63865300
2020-12-16,348.11883544921875,349.04985156342383,346.8962597572021,347.7896793513822,58420500
2020-12-17,350.06549072265625,350.27238637413245,348.94637724871234,349.7833733341127,64119500
2020-12-18,348.667724609375,350.5282692128944,346.6277344231327,350.3582772361999,136542300
2020-12-21,347.42108154296875,357.4321339310831,341.9150185815902,344.69166966788913,96386700
2020-12-22,346.8354797363281,347.864913928726,345.69271757001,347.7515859548058,47949000
2020-12-23,347.1471862792969,349.08327322887294,346.81662711615803,347.8177293894569,46201400
2020-12-24,348.4977111816406,348.5260431760125,347.03384343581655,347.6288153176249,26457900
2020-12-28,351.4915771484375,351.8882250516541,350.4526893653069,351.08544681823656,39000400
2020-12-29,350.82098388671875,353.2198648356995,350.22598324620304,353.04041928310073,53680500
2020-12-30,351.3215637207031,352.36990513079206,350.9249158091851,351.65212286161284,49455300
2020-12-31,353.1065673828125,353.8432280437821,350.6038118565674,351.12324135036584,78520700
2021-01-04,348.2994079589844,354.58937048174835,344.5499867633749,354.4571352854946,110210800
2021-01-05,350.69830322265625,351.8033088475502,347.6005463808507,347.6477855946852,66426200
2021-01-06,352.79486083984375,356.03430561222405,348.61100673558406,349.1682217877165,107997700
2021-01-07,358.03656005859375,358.7920991587572,355.02379961989374,355.20324520002714,68766800
2021-01-08,360.0765380859375,360.293740438384,356.14767148910244,359.4437517738404,71677200
2021-01-11,357.6494140625,359.4343878210662,356.7333075743757,356.85608918958445,51034700
2021-01-12,357.7248840332031,358.75431832018006,355.4487842746329,357.8382408395049,52547700
2021-01-13,358.688232421875,359.69875950492474,356.85601980188494,357.6493445205451,45303600
2021-01-14,357.43206787109375,359.9537305098563,357.0920839586131,359.44372581916923,49989100
2021-01-15,354.825439453125,356.60095903957983,352.9365630734373,355.7887560308579,107160000
2021-01-19,357.6116027832031,358.15939320835594,355.8171755455103,357.31882917809406,51233300
2021-01-20,362.5604553222656,363.41044408062254,359.53824104591735,359.93488901623056,61836100
2021-01-21,362.8909912109375,363.5615632075733,361.9560064447179,363.1271008041826,47840100
2021-01-22,361.6065368652344,362.7870847270113,360.6243129740846,361.0115361313837,52860500
2021-01-25,363.0326843261719,363.3915467017004,357.43214280333694,362.35268753668964,70402000
2021-01-26,362.46600341796875,364.41154411858565,362.2298938298165,363.99598893767995,42665300
2021-01-27,353.6071472167969,359.18878102614696,351.34050106211924,359.0943314317917,123351100
2021-01-28,356.6482238769531,360.7092968563918,355.00491053153803,355.4487688435801,94198100
2021-01-29,349.50823974609375,355.7415374192345,347.8082337505287,354.75931365437236,126765100
2021-02-01,355.3260192871094,356.37433192810187,349.8010496651537,352.9554700157922,75817600
2021-02-02,360.35040283203125,361.9276273915181,355.41100922958583,358.55597592105977,64450700
2021-02-03,360.63372802734375,362.3809444403856,359.33985232066993,361.19094309989845,52427100
2021-02-04,364.7326354980469,364.7798458850506,360.74710465234466,361.68208936199085,47142600
2021-02-05,366.16815185546875,366.88593416029556,364.68540568329496,366.63094620451324,48669800
2021-02-08,368.8126220703125,368.859832458101,366.77263181556293,367.64149894027054,38365200
2021-02-09,368.5670166015625,369.1714708989511,367.5470360021783,367.9625623041739,35551100
2021-02-10,368.4065246582031,370.48430070234235,365.96988622641544,370.33318709713467,59154400
2021-02-11,369.0014953613281,369.9270553094596,366.5365251310788,369.50204652812033,42913300
2021-02-12,370.82427978515625,371.06981415205564,368.11371756716676,368.1892887738823,50593300
2021-02-16,370.5030822753906,372.2692058623745,369.77587526096124,372.0708530950128,50972400
2021-02-17,370.588134765625,370.84312271447357,367.69812723550217,368.72759028026013,52290600
2021-02-18,369.0109558105469,369.7664949669706,366.1965191322215,367.94373585616916,59712800
2021-02-19,368.35931396484375,370.5787500051829,367.90597314959155,370.28597640219914,83241000
2021-02-22,365.5259094238281,367.97200086324574,365.2520142801504,365.5542414164868,67414200
2021-02-23,365.96978759765625,367.3392344606788,359.07540054718334,363.28758667751185,107284100
2021-02-24,370.0025939941406,370.43705637755505,363.86374485202833,364.8648471755998,72433900
2021-02-25,361.08709716796875,370.10650059110185,359.6232292725242,368.7181750810474,146670500
2021-02-26,359.22650146484375,364.1564700429585,357.2148723006305,362.9948294980133,152701600
2021-03-01,367.93426513671875,369.1998378389215,359.42489553923235,364.16596549251943,105348800
2021-03-02,365.0632019042969,368.3970680723539,364.553197133492,368.16095848871817,79595300
2021-03-03,360.2276611328125,365.33704685993314,360.12375793467703,364.35485180138636,119940200
2021-03-04,355.7698669433594,362.66425399308764,351.2176680879453,360.03871705716216,183433000
2021-03-05,362.3148193359375,363.3820390782775,351.9354530830616,359.3209376589479,152039600
2021-03-08,360.51104736328125,366.1398924719349,360.227727356225,363.2876987203296,123149200
2021-03-09,365.6582336425781,368.2459856754108,363.9015632040911,364.41156801809996,113633600
2021-03-10,367.93426513671875,369.65314978290337,366.602632479302,368.03816833852795,109899400
2021-03-11,371.66485595703125,373.6670608265538,369.97430308920946,370.4370975210331,86245000
2021-03-12,372.1653747558594,372.3070347442927,369.4642949031594,370.28595165804404,64653600
2021-03-15,374.384765625,374.64920717893136,370.2481215283847,372.42031794839465,73427200
2021-03-16,373.9125061035156,375.7258111854078,373.1286063098719,375.0080578005593,73722500
2021-03-17,375.1875305175781,375.99973353928266,371.44753447419885,372.6092038421833,97959300
2021-03-18,369.72869873046875,374.67754596748256,369.03924842787467,372.5620134976693,115349100
2021-03-19,369.04461669921875,371.02495426639285,366.83685188570126,369.4236235546316,113624500
2021-03-22,371.9913635253906,373.39372046258296,369.50883578611115,369.5656853590439,73778600
2021-03-23,369.0636291503906,372.8158469111497,368.26770592334327,371.34718421535547,90686600
2021-03-24,367.1874084472656,372.1430087638026,367.14004343726725,370.484828584715,97588600
2021-03-25,369.25311279296875,370.0584915999335,363.75741161683464,365.72829373392153,116128600
2021-03-26,375.2035827636719,375.6110144219351,369.8121255114941,370.41853071415125,114409100
2021-03-29,375.01397705078125,375.93308366718924,372.19980763075796,373.7063790896685,108107600
2021-03-30,374.0191955566406,374.7014195321987,372.39889554195736,373.72546304514486,76262200
2021-03-31,375.53515625,377.1175466185609,374.5686845052416,374.59710929431196,112734200
2021-04-01,379.5906066894531,379.64748518645933,377.2881119245229,377.4965700256505,99682900
2021-04-05,385.03887939453125,385.5884638476114,382.2152540828205,382.2910438782284,91684800
2021-04-06,384.8115234375,385.8727541881877,384.1292995382909,384.47042594608007,62021000
2021-04-07,385.2568664550781,385.60744851743874,384.1766954768959,384.6409767036579,55836300
2021-04-08,387.0855407714844,387.1423903456492,385.57896922338693,386.5265006812871,57863100
2021-04-09,389.8997497558594,390.0703274119552,386.8392413440639,386.9624250726566,61104600
2021-04-12,390.04193115234375,390.31669450321357,388.6774833019814,389.293373073627,56704900
2021-04-13,391.1978759765625,391.8327348611848,389.54918027327744,389.9376716927673,56551000
2021-04-14,389.8619079589844,392.2401927312513,389.3123234102263,391.16947734287845,61659900
2021-04-15,394.0499572753906,394.3247495327733,391.9843453513801,392.0317103642805,60229800
2021-04-16,395.36700439453125,395.9828940885187,393.91728235086435,395.35751982625914,82037300
2021-04-19,393.424560546875,394.8742826387559,392.0790819603542,394.41948600843574,78498500
2021-04-20,390.5440979003906,393.31087387724483,389.04698183440485,392.19279357038414,81851800
2021-04-21,394.2394714355469,394.44792953980425,389.77657687390433,389.9187297440014,66793000
2021-04-22,390.6387939453125,394.9121701853349,389.5586230915933,394.06888220228007,97582800
2021-04-23,394.87432861328125,396.3051106509382,391.1315959641291,391.20738577255065,73209200
2021-04-26,395.6986389160156,396.2766482012412,394.94062523834776,395.5375747447861,52182400
2021-04-27,395.61334228515625,396.20083610611454,394.45735269612004,396.00183367092063,51303100
2021-04-28,395.4996337890625,397.02517450767976,395.0258680492777,395.8881251656499,51238900
2021-04-29,398.02008056640625,398.6454548279253,394.59002115449573,398.26644801025617,78544300
2021-04-30,395.4048767089844,396.5798354122802,394.4952545809215,395.7175782918712,85527000
2021-05-03,396.2576599121094,397.8115964377392,395.75546940538965,397.42310507724056,68128300
2021-05-04,393.8130187988281,394.74161003485153,390.0702869004626,394.2394195202307,101591200
2021-05-05,393.9361877441406,395.7175514398124,393.3676631090422,395.48066858488505,60162200
2021-05-06,397.08209228515625,397.21473167856755,391.97488285321674,394.0120701009213,74321400
2021-05-07,399.97198486328125,400.6352684677385,397.16729977098356,397.8590081632681,67733800
2021-05-10,396.0113525390625,400.55949257581585,395.8881688065207,400.33209424888895,81852400
2021-05-11,392.4770812988281,393.48146254641534,388.5448306880246,391.4253350347283,116888000
2021-05-12,384.13873291015625,390.9420018573073,382.80271008075215,389.6533729507522,134811000
2021-05-13,388.7532653808594,390.7146627413123,385.6643030981965,385.71169702822425,106394000
2021-05-14,394.72271728515625,395.58497454624757,391.50111549718736,391.52954028969054,82201600
2021-05-17,393.71832275390625,394.54269954137663,391.6716510137411,393.5951679348022,65129200
2021-05-18,390.3261413574219,394.229966640163,390.16504827388246,393.9835991887619,59810200
2021-05-19,389.3028564453125,389.4828897798017,384.0630073539554,385.56960818812786,106467100
2021-05-20,393.4908447265625,394.77001791963676,390.0702701994667,390.19342499362773,78022200
2021-05-21,393.1688232421875,396.2577859735882,392.7045419419613,394.99755256386845,76578700
2021-05-24,397.1768798828125,398.26653556680304,395.1965131611136,395.44288065912593,51376700
2021-05-25,396.2956237792969,398.636028086273,395.7081587892364,398.27596143652727,57451400
2021-05-26,397.08209228515625,397.59373855221963,395.84082814703237,396.8925743901447,43088600
2021-05-27,397.2904968261719,398.6454599520295,397.006220021991,398.1243291855818,56707700
2021-05-28,398.0011291503906,399.14763413940744,397.7642462814652,398.88232648286555,58520200
2021-06-01,397.650634765625,400.5405948368615,397.2052937172458,400.39847086745795,54216600
2021-06-02,398.27587890625,399.1286803384557,397.2904670248345,398.31378826057056,49097100
2021-06-03,396.7977600097656,397.95374960855315,394.43841580324005,395.9260472137817,58138800
2021-06-04,400.4268493652344,400.73006640915304,396.86412139011236,398.6739101682677,55938800
2021-06-07,400.0383605957031,400.5974007586686,399.0908290144663,400.4173674449241,51555000
2021-06-08,400.12359619140625,401.0047935366297,398.26644256874516,400.9100346044154,47134300
2021-06-09,399.5266418457031,401.05218256152716,399.2992435442599,400.9763638501355,48436300
2021-06-10,401.38385009765625,402.35035084311943,399.4319373008559,400.76796033647804,51020100
2021-06-11,402.047119140625,402.1608183026852,400.6353063510963,401.9429045475261,45570800
2021-06-14,402.9472961425781,403.0515107383776,400.9006244233522,402.1608287240005,42358500
2021-06-15,402.2082214355469,403.1367838912009,401.3175394238673,403.09890344722646,51508500
2021-06-16,399.9624938964844,402.577690000217,397.8874265855605,402.3502917012369,80386100
2021-06-17,399.8298645019531,400.82476100117566,397.3189118335236,399.54561662113707,90949700
2021-06-18,394.4360656738281,397.20237802608904,394.2269255669899,396.49891994443936,118676300
2021-06-21,400.0827331542969,400.2728710463239,395.3961271266186,396.2231718360949,72822000
2021-06-22,402.2216491699219,403.0677250652531,399.34123710642734,400.07324187226874,57700300
2021-06-23,401.73687744140625,403.11527570892883,401.65132408777833,402.29774654472567,49445400
2021-06-24,404.1134948730469,404.5412616821339,403.6571812657135,403.91387036213956,45110300
2021-06-25,405.548828125,406.0051416190034,404.5411612103384,404.8738879865304,58129500
2021-06-28,406.3664245605469,406.5375312578483,404.86443964372984,406.0812467317112,53159600
2021-06-29,406.58514404296875,407.4026732879074,406.0432770721751,406.75625076712237,35970500
2021-06-30,406.9273376464844,407.61179352069354,406.090777243454,406.11929502942223,64827900
2021-07-01,409.1802978515625,409.3419179667563,407.6307639092308,407.6973150749559,53441000
2021-07-02,412.3078918457031,412.66913645439655,409.26585946709906,410.3591088916095,57697700
2021-07-06,411.556884765625,412.5835830228709,408.7810570558254,412.36492733581633,68710400
2021-07-07,413.01141357421875,413.2966204723778,410.2070676469941,412.2509198677452,63549500
2021-07-08,409.6461181640625,410.4161273194993,406.41394801767103,407.6117529310036,97595200
2021-07-09,414.0190124511719,414.3232214879379,409.44647734523664,411.17663360450143,76238600
2021-07-12,415.50201416015625,415.7587032389146,413.496195567779,413.9334779461837,52889600
2021-07-13,414.0855712890625,416.22449216243734,413.8193956297036,414.7034759613988,52911300
2021-07-14,414.7034606933594,416.3005436016845,413.4391336106957,415.8061966732389,64130400
2021-07-15,413.2870788574219,414.0285703284005,411.35729791301765,413.34411443126845,55126400
2021-07-16,410.0453796386719,414.5323613905846,409.64613066269266,414.4848414209105,75874700
2021-07-19,403.9898681640625,410.11193732143056,401.13797367501417,405.14963975004764,147987000
2021-07-20,409.7792053222656,411.0720792266839,403.8567607308268,404.66480329471693,99608200
2021-07-21,413.09686279296875,413.23948071158,409.731648528716,410.9959755244435,64724400
2021-07-22,413.9619445800781,414.2091180295339,412.27933743277936,413.27748880625063,47878500
2021-07-23,418.2207946777344,418.56300806812243,415.22631146796266,415.9202538465726,63766600
2021-07-26,419.24749755859375,419.2570131571924,417.5744058305999,417.62192580165043,43719200
2021-07-27,417.3367614746094,418.2208418437856,414.4658356580549,418.19232405803706,67397100
2021-07-28,417.1656188964844,418.56304839715096,415.7206694240083,417.9736614940485,52472400
2021-07-29,418.895751953125,419.9889723427354,418.0972249986886,418.1067405969104,47435300
2021-07-30,416.8614501953125,418.3349174931453,416.157963120984,416.29106546322566,68951200
2021-08-02,415.9869079589844,419.16201424756736,415.62566328352693,418.60114504498,58783300
2021-08-03,419.37109375,419.49468049068287,414.5704161268277,416.79489042620276,58053900
